FlightID,AircraftType,EngineThrust,PressurizationCycles,ErrorsDetected,MaintenanceHistory,FlightHoursSinceLastCheck,MaintenanceRequired
6091,B737,5.79,2.27,Yes,0.16,0.61,Yes
6092,A350,4.49,4.46,No,3.16,2.24,Yes
6093,B787,2.16,4.81,No,3.49,3.64,No
6094,A320,3.38,8.49,Yes,0.25,3.44,No
6095,B787,8.67,2.21,No,7.77,6.39,No
6096,A350,3.21,2.8,No,2.01,9.0,Yes
6097,B787,9.12,8.13,Yes,5.64,6.17,No
6098,B787,0.48,9.04,No,6.82,2.21,No
6099,A350,9.79,6.44,No,1.39,3.33,Yes
6100,A350,7.46,8.22,No,7.22,1.42,No
6101,A320,2.71,5.71,No,6.77,1.87,Yes
6102,A350,5.24,1.94,Yes,5.61,2.59,No
6103,B787,5.16,6.56,Yes,2.02,0.62,Yes
6104,A350,7.77,3.82,Yes,7.36,4.03,No
6105,B787,2.78,8.08,Yes,4.28,8.44,No
6106,A350,9.48,7.93,Yes,3.2,1.3,Yes
6107,A380,7.76,3.43,Yes,8.99,7.72,No
6108,A320,7.38,1.57,No,1.96,5.82,No
6109,B737,4.08,6.41,Yes,2.78,8.58,No
6110,A320,0.1,9.59,Yes,6.32,2.22,No
6111,B737,0.54,5.45,Yes,5.49,5.67,No
6112,A380,8.27,2.01,Yes,2.95,1.82,Yes
6113,B737,9.6,9.7,No,4.88,6.44,No
6114,A380,4.11,3.73,Yes,2.08,1.1,Yes
6115,A320,9.75,6.8,No,5.31,2.12,No
6116,A320,7.93,1.61,No,2.49,1.36,No
6117,A350,0.37,4.93,No,7.8,1.8,Yes
6118,B737,2.42,9.63,Yes,2.68,0.36,No
6119,A350,2.32,9.88,Yes,7.05,1.13,No
6120,A350,2.58,6.03,Yes,1.19,5.8,Yes
6121,B787,2.0,3.19,Yes,4.24,5.22,No
6122,A320,4.64,7.55,No,9.81,9.91,Yes
6123,A320,1.97,3.23,No,3.26,9.94,No
6124,A350,3.86,4.24,No,5.73,4.09,Yes
6125,A350,7.79,1.24,Yes,8.45,5.63,No
6126,A350,3.94,4.14,Yes,5.04,2.45,No
6127,B787,6.92,5.01,Yes,0.13,8.99,Yes
6128,A320,6.67,8.98,No,8.62,7.18,No
6129,A350,8.0,7.65,No,3.97,9.82,No
6130,B787,4.36,9.85,No,7.97,4.24,Yes
6131,A350,6.86,8.93,No,7.49,6.88,Yes
6132,A350,7.58,3.1,Yes,5.14,2.96,Yes
6133,A350,7.53,2.59,Yes,0.88,8.11,No
6134,A350,9.58,2.24,Yes,6.06,1.76,Yes
6135,A350,6.8,3.43,No,6.6,3.05,Yes
6136,B737,5.04,2.74,Yes,3.44,4.25,Yes
6137,B787,0.55,4.41,Yes,8.5,7.5,No
6138,A320,9.57,0.7,No,2.32,1.98,No
6139,B787,5.66,0.75,Yes,7.07,5.89,Yes
6140,A380,9.74,3.17,Yes,3.45,3.33,Yes
6141,B787,6.73,5.54,No,6.93,4.76,Yes
6142,B737,6.15,2.79,No,4.61,0.46,No
6143,A350,2.91,5.35,Yes,7.61,5.12,Yes
6144,B737,6.5,0.11,Yes,9.51,9.02,No
6145,B787,4.98,4.42,No,3.58,1.67,No
6146,B737,8.1,9.29,Yes,8.97,7.3,Yes
6147,A320,7.36,1.03,Yes,2.15,5.91,No
6148,B737,2.08,7.85,Yes,4.98,3.35,Yes
6149,B737,4.83,8.44,Yes,7.66,7.24,No
6150,A320,9.52,1.25,No,9.17,5.77,No
6151,A380,7.87,4.34,No,9.78,3.1,Yes
6152,B737,5.01,8.1,Yes,6.12,4.18,No
6153,A380,6.61,0.09,No,3.5,3.34,Yes
6154,A350,2.66,2.05,Yes,8.61,2.43,No
6155,B787,2.06,8.43,No,9.98,0.67,No
6156,A350,3.94,6.55,No,4.2,3.6,No
6157,B787,2.18,3.22,No,6.93,7.97,Yes
6158,A350,0.7,1.42,No,3.1,9.01,No
6159,B787,2.85,0.17,No,9.7,6.44,Yes
6160,B737,3.12,7.25,No,2.7,8.96,No
6161,A350,8.26,2.76,Yes,1.68,2.43,Yes
6162,A350,0.51,0.83,Yes,7.42,9.27,Yes
6163,A380,9.82,0.61,Yes,6.31,1.17,Yes
6164,B737,2.77,6.19,No,9.07,7.94,No
6165,A380,1.75,7.24,No,3.13,8.29,Yes
6166,A320,8.78,5.33,No,0.48,7.17,Yes
6167,A320,0.73,8.5,Yes,2.88,2.81,Yes
6168,B787,6.96,0.82,Yes,3.44,8.98,Yes
6169,A380,8.87,6.21,No,4.6,1.72,Yes
6170,A320,5.33,1.14,Yes,3.97,5.3,No
6171,A320,1.6,7.48,No,8.53,0.89,No
6172,A350,9.95,2.62,Yes,7.79,2.99,No
6173,A350,3.39,0.53,No,1.57,9.13,Yes
6174,B787,0.5,8.08,Yes,5.18,9.6,No
6175,A380,6.2,8.79,No,2.39,2.89,No
6176,B737,7.93,1.74,No,4.41,3.31,No
6177,A350,6.4,8.78,Yes,0.93,2.68,Yes
6178,A380,3.05,9.65,No,2.63,1.59,No
6179,A380,1.58,0.69,Yes,1.81,9.09,Yes
6180,B737,9.89,4.11,Yes,8.38,0.33,Yes
6181,A320,2.99,5.75,No,3.82,7.5,Yes
6182,B737,8.7,5.27,Yes,4.03,9.67,Yes
6183,B787,6.25,3.1,No,6.41,4.09,Yes
6184,B787,4.99,1.98,No,3.5,0.55,No
6185,A320,0.58,0.74,No,8.42,6.78,Yes
6186,B737,9.47,8.32,No,3.42,1.56,Yes
6187,B737,1.08,0.1,Yes,1.45,5.07,Yes
6188,A350,7.71,3.71,No,0.18,4.73,Yes
6189,A380,5.45,2.61,Yes,4.98,3.52,Yes
6190,B787,4.62,9.46,No,4.04,6.91,Yes
6191,B737,3.14,0.65,No,4.46,2.1,Yes
6192,B737,1.28,8.15,Yes,6.67,6.84,No
6193,A320,8.08,5.51,No,4.25,3.25,Yes
6194,A320,7.73,1.99,No,6.98,4.63,No
6195,B737,8.22,4.86,Yes,4.48,4.46,Yes
6196,B737,3.05,3.66,No,1.33,1.28,Yes
6197,A350,8.21,5.1,No,9.51,0.39,No
6198,A380,1.26,8.82,No,9.51,3.04,Yes
6199,A350,0.69,7.99,No,3.18,9.98,No
6200,B787,2.97,4.46,Yes,9.34,2.2,Yes
6201,B787,3.36,7.69,Yes,3.42,1.25,Yes
6202,B787,4.28,1.22,No,2.27,7.95,No
6203,A320,4.57,3.99,Yes,0.65,1.25,No
6204,A380,8.25,3.25,Yes,6.89,8.84,Yes
6205,A350,2.52,0.49,Yes,2.82,8.63,No
6206,A380,5.26,8.17,No,3.21,2.0,Yes
6207,A320,8.41,7.48,Yes,5.41,10.0,No
6208,A350,1.04,5.02,Yes,5.92,6.71,Yes
6209,A350,5.57,5.62,No,5.0,9.16,Yes
6210,B787,4.0,8.96,Yes,6.13,0.98,No
6211,B787,3.35,8.24,Yes,9.0,8.26,No
6212,A380,4.0,4.03,No,2.8,7.2,Yes
6213,A350,7.59,8.2,No,10.0,1.27,Yes
6214,A320,4.82,2.43,Yes,2.03,0.47,No
6215,A350,2.65,6.38,No,0.32,9.93,Yes
6216,A380,8.08,2.51,Yes,1.38,0.48,Yes
6217,A350,3.83,6.05,No,2.18,6.59,Yes
6218,A350,6.15,6.58,Yes,9.65,0.45,No
6219,A320,7.9,0.36,Yes,4.87,3.3,No
6220,A380,8.19,0.86,No,2.34,2.89,No
6221,A350,5.24,3.75,No,1.22,0.73,No
6222,A380,8.13,3.83,No,8.59,4.69,Yes
6223,A320,4.76,8.07,No,9.45,6.8,Yes
6224,A350,9.27,0.56,No,4.99,4.12,Yes
6225,A380,0.62,7.89,No,6.84,4.65,Yes
6226,A320,9.01,5.58,No,3.05,8.54,Yes
6227,B787,1.52,9.57,Yes,1.87,7.32,Yes
6228,A320,8.61,1.71,Yes,9.72,4.72,No
6229,B787,8.37,7.07,No,5.31,7.37,Yes
6230,A380,5.03,7.01,No,0.05,2.57,No
6231,B787,1.86,7.62,No,9.96,0.32,Yes
6232,A380,7.1,4.83,No,7.12,7.0,Yes
6233,A380,3.07,7.89,Yes,0.54,3.15,Yes
6234,A350,0.39,6.65,Yes,3.96,3.0,Yes
6235,A350,4.07,9.82,Yes,1.31,9.75,Yes
6236,B737,1.86,7.01,No,6.44,7.81,No
6237,B737,1.75,6.09,Yes,2.29,2.35,No
6238,A380,1.63,9.6,No,2.79,8.59,No
6239,A320,7.19,9.1,Yes,4.46,1.93,Yes
6240,B737,4.76,4.31,No,4.78,2.48,Yes
6241,B787,0.4,1.15,Yes,2.05,5.92,Yes
6242,A380,6.49,5.11,No,5.01,3.14,Yes
6243,A380,2.84,8.36,Yes,9.12,1.47,Yes
6244,A350,2.65,9.58,Yes,9.12,1.23,Yes
6245,A380,6.49,6.34,Yes,7.78,9.01,No
6246,B737,0.28,1.06,No,7.82,4.0,No
6247,A350,6.01,9.87,Yes,5.12,1.37,Yes
6248,A350,3.53,5.79,No,2.75,4.2,No
6249,A320,3.22,9.51,No,7.82,1.09,Yes
6250,A350,9.41,9.31,Yes,2.52,1.98,Yes
6251,B737,7.33,4.45,Yes,8.8,5.12,Yes
6252,A380,2.57,1.5,No,9.48,6.04,No
6253,A320,5.8,6.84,Yes,1.76,4.43,No
6254,A380,8.62,5.54,No,4.61,5.74,No
6255,B737,3.81,1.81,Yes,2.63,2.82,Yes
6256,A380,6.88,4.18,Yes,0.71,1.32,Yes
6257,A350,5.04,3.1,Yes,9.41,3.92,No
6258,A320,3.91,2.17,No,0.4,5.77,Yes
6259,A320,1.71,4.31,Yes,2.53,6.81,Yes
6260,A320,8.02,4.86,Yes,5.37,3.45,Yes
6261,B787,5.35,0.63,Yes,9.75,6.93,No
6262,A320,3.89,8.47,Yes,3.71,3.12,No
6263,B787,3.6,5.77,Yes,9.83,3.08,No
6264,A380,6.77,9.02,Yes,9.64,8.69,Yes
6265,B787,5.9,9.96,No,9.71,2.58,Yes
6266,B787,8.66,0.5,No,8.41,7.91,Yes
6267,A380,2.5,4.59,No,4.93,7.25,No
6268,B737,0.27,4.74,Yes,5.14,6.78,Yes
6269,B737,4.3,7.2,Yes,0.1,1.01,Yes
6270,A320,1.48,7.8,No,0.71,8.06,Yes
6271,A320,4.78,0.98,No,1.68,6.28,Yes
6272,A320,3.49,9.19,Yes,7.38,2.35,No
6273,A320,5.79,9.92,Yes,6.23,0.58,No
6274,B737,1.26,3.43,Yes,0.07,1.07,Yes
6275,A350,1.18,5.96,Yes,2.09,5.05,Yes
6276,A350,7.02,7.79,No,2.57,1.8,Yes
6277,A380,0.69,5.02,Yes,8.05,6.15,No
6278,B787,5.73,2.25,No,9.25,9.07,Yes
6279,B737,5.2,3.98,Yes,9.55,4.95,Yes
6280,A380,7.91,9.89,Yes,0.24,4.21,Yes
6281,A350,3.31,9.97,Yes,8.77,8.97,No
6282,B787,7.79,4.93,No,5.26,0.22,Yes
6283,B737,1.72,3.71,Yes,4.73,8.17,Yes
6284,B737,3.55,1.63,No,2.83,0.37,Yes
6285,A380,2.0,7.93,Yes,3.95,1.3,No
6286,B787,6.86,4.46,No,9.93,5.05,No
6287,B787,6.6,3.23,Yes,5.39,4.65,No
6288,A320,7.26,8.1,No,0.48,6.12,No
6289,B787,3.07,2.94,No,1.07,6.33,No
6290,A320,4.13,9.48,No,9.35,1.35,No
6291,A350,5.88,4.65,No,9.42,5.36,Yes
6292,B737,4.58,5.76,No,6.03,7.59,Yes
6293,A320,9.03,3.31,Yes,2.97,8.98,Yes
6294,A350,6.92,4.21,Yes,4.19,6.0,No
6295,A380,7.11,1.9,Yes,2.66,9.54,No
6296,A320,6.02,9.83,No,1.35,8.61,No
6297,B737,2.28,4.63,No,1.03,5.23,Yes
6298,A380,4.85,7.6,Yes,7.35,6.49,No
6299,A380,3.31,0.6,No,4.17,6.77,Yes
6300,B737,0.96,9.78,No,2.82,4.1,No
6301,A320,3.64,0.73,Yes,8.02,4.83,Yes
6302,A350,4.66,8.7,Yes,9.25,9.25,No
6303,B787,8.16,7.53,No,6.28,1.24,No
6304,B737,8.82,3.85,No,8.24,5.37,Yes
6305,A380,3.91,8.31,No,9.32,7.47,No
6306,A320,3.31,6.6,No,5.36,4.16,Yes
6307,A350,6.3,5.02,No,3.15,0.24,Yes
6308,B737,1.91,6.67,No,3.89,3.93,Yes
6309,A350,0.23,5.15,Yes,0.18,5.75,Yes
6310,A320,5.5,5.43,No,1.07,8.02,No
6311,B737,8.46,1.04,Yes,2.85,2.62,No
6312,A380,4.47,6.23,Yes,7.28,2.19,Yes
6313,A380,8.78,9.47,No,4.62,6.04,Yes
6314,B737,3.25,7.53,No,8.39,8.19,No
6315,A320,2.13,0.26,Yes,5.41,7.12,Yes
6316,A380,5.14,5.9,Yes,0.4,1.32,Yes
6317,A350,7.21,0.01,No,7.79,2.33,Yes
6318,B737,9.54,7.16,Yes,8.93,1.77,Yes
6319,A350,7.79,4.74,No,4.79,1.02,No
6320,A380,7.09,9.09,No,8.25,7.68,Yes
6321,A320,8.67,1.52,No,6.43,6.42,Yes
6322,B787,3.23,7.33,Yes,3.12,9.67,Yes
6323,B737,0.12,8.89,No,8.58,0.77,No
6324,A350,0.34,4.13,Yes,7.98,3.36,Yes
6325,A350,4.89,4.61,No,8.12,6.92,Yes
6326,A320,2.88,7.49,Yes,8.46,4.3,Yes
6327,B737,0.42,1.01,Yes,1.11,4.75,Yes
6328,A320,0.53,3.29,Yes,9.33,1.43,Yes
6329,A380,4.63,5.85,Yes,5.42,3.59,Yes
6330,B737,8.52,0.03,Yes,4.55,8.5,No
6331,A350,0.89,7.51,Yes,7.05,1.69,No
6332,A380,5.39,6.8,Yes,4.93,6.59,Yes
6333,A380,6.68,9.3,Yes,8.33,0.72,Yes
6334,A380,0.54,0.73,No,9.69,2.8,No
6335,A350,0.09,2.52,Yes,6.5,0.19,Yes
6336,B737,9.58,2.0,Yes,4.13,5.97,No
6337,A380,0.63,9.33,No,4.75,2.91,No
6338,A380,4.83,3.64,No,4.75,5.49,No
6339,A350,1.92,4.56,No,8.95,3.98,No
6340,A380,4.45,8.34,No,2.73,8.68,No
6341,A350,2.02,9.21,No,4.88,9.57,No
6342,B737,3.16,3.03,Yes,7.45,0.06,Yes
6343,B737,0.14,0.65,Yes,7.07,9.11,Yes
6344,B787,6.84,7.47,Yes,7.44,6.54,Yes
6345,A380,8.24,5.96,No,5.21,9.12,No
6346,A320,9.12,7.96,No,6.78,6.66,Yes
6347,A350,3.04,8.98,Yes,2.9,9.99,Yes
6348,A380,9.46,4.54,No,6.61,6.68,No
6349,B787,9.28,6.0,No,4.92,7.1,Yes
6350,A350,0.12,5.48,Yes,0.0,1.44,Yes
6351,A380,0.21,2.49,No,2.03,2.76,Yes
6352,A350,2.57,1.04,No,6.88,8.61,No
6353,A380,5.24,1.23,Yes,4.87,5.67,No
6354,B737,6.94,1.15,No,5.07,1.0,Yes
6355,B787,9.54,8.13,No,4.4,6.08,No
6356,B737,4.14,7.44,Yes,1.11,7.38,No
6357,B737,4.72,9.95,Yes,0.95,8.1,Yes
6358,B787,8.78,0.33,No,7.08,4.54,No
6359,A380,0.99,5.9,No,8.6,7.52,Yes
6360,A350,7.95,6.28,No,3.82,6.78,Yes
6361,A320,7.66,9.63,Yes,3.34,9.46,Yes
6362,B737,6.97,4.84,No,4.96,7.69,Yes
6363,B787,4.83,1.79,Yes,3.86,0.54,No
6364,A350,9.84,3.77,No,2.49,2.33,No
6365,B787,2.52,9.6,Yes,5.99,0.45,No
6366,B737,5.96,7.6,No,2.04,5.22,No
6367,A350,6.43,9.19,No,7.93,0.83,No
6368,B737,4.19,3.68,No,3.21,3.07,No
6369,A320,3.58,3.36,Yes,3.73,0.69,No
6370,B787,8.48,7.47,No,7.37,3.39,Yes
6371,A350,5.16,7.58,No,1.22,2.49,No
6372,A350,2.53,2.4,No,1.32,4.65,No
6373,A350,1.71,2.69,Yes,5.69,6.49,Yes
6374,A380,2.64,8.17,No,2.98,7.67,No
6375,A380,5.09,1.49,Yes,0.35,0.09,No
6376,A380,8.56,5.54,No,6.03,1.02,Yes
6377,B787,9.7,2.85,No,7.64,5.59,Yes
6378,A350,4.87,9.34,Yes,4.66,2.63,No
6379,A350,1.04,9.92,No,9.76,7.2,Yes
6380,B787,0.2,6.56,Yes,6.23,8.7,No
6381,A350,6.98,1.72,Yes,5.7,3.63,Yes
6382,B737,2.17,7.04,No,2.5,7.89,No
6383,B787,5.25,4.12,Yes,7.47,3.57,No
6384,A380,4.77,9.16,Yes,3.43,0.64,No
6385,A350,0.75,7.73,No,2.9,1.31,No
6386,A380,7.42,9.32,No,4.84,6.35,Yes
6387,A380,6.42,1.92,No,9.03,4.93,Yes
6388,B787,1.38,1.29,Yes,2.06,5.74,No
6389,B787,2.22,3.53,No,3.84,4.03,Yes
6390,B787,4.42,6.48,Yes,2.5,3.32,No
6391,B737,1.75,4.19,Yes,8.11,0.54,Yes
6392,B787,3.4,9.34,Yes,7.51,1.44,Yes
6393,A350,9.49,1.13,Yes,9.73,9.21,Yes
6394,B737,8.95,0.18,Yes,3.12,8.75,No
6395,A380,1.77,9.45,No,0.37,7.03,Yes
6396,B787,3.37,8.78,Yes,4.22,0.43,No
6397,A320,1.28,8.25,Yes,2.81,0.32,Yes
6398,A320,5.19,6.08,Yes,8.45,0.16,Yes
6399,A380,3.26,3.39,No,2.86,2.62,Yes
6400,A350,5.79,0.44,No,8.09,8.9,No
6401,A320,3.38,7.57,No,1.65,0.69,Yes
6402,A350,0.45,0.23,Yes,3.23,6.14,Yes
6403,A350,4.66,0.32,No,9.99,7.72,No
6404,B737,2.74,0.04,Yes,7.93,5.35,No
6405,B737,9.73,7.39,No,4.45,2.5,No
6406,A320,5.6,3.08,No,4.32,1.27,Yes
6407,A380,2.14,9.65,No,2.61,7.3,Yes
6408,A320,2.9,0.11,Yes,7.24,9.43,No
6409,B737,5.8,8.0,No,8.42,7.94,No
6410,A320,1.26,1.1,No,8.8,9.46,No
6411,B787,1.86,7.69,No,8.85,8.27,Yes
6412,B737,9.79,7.67,Yes,3.74,6.04,Yes
6413,B737,8.72,6.36,No,9.94,9.18,No
6414,A320,8.15,6.69,No,3.68,7.57,No
6415,A350,3.29,1.74,Yes,8.2,3.36,No
6416,B787,6.25,4.73,Yes,3.6,4.99,No
6417,A350,5.12,4.9,Yes,6.75,2.44,Yes
6418,A320,1.05,0.54,No,6.4,6.77,No
6419,B787,9.78,4.18,Yes,4.88,3.37,Yes
6420,A350,3.57,4.86,No,1.09,5.82,Yes
6421,A380,3.74,4.79,No,1.98,0.4,No
6422,A380,3.88,0.31,Yes,0.8,1.1,No
6423,A380,4.0,8.94,No,8.91,2.15,No
6424,B787,2.83,2.43,Yes,9.33,6.32,Yes
6425,A320,5.13,7.05,Yes,0.47,3.65,Yes
6426,A320,4.1,2.49,Yes,9.51,2.29,No
6427,B787,7.31,0.97,No,2.42,2.25,No
6428,A350,4.98,4.71,Yes,2.13,9.86,No
6429,B737,4.22,3.25,Yes,7.4,0.53,Yes
6430,A350,4.32,4.45,Yes,0.12,6.08,Yes
6431,A320,9.64,4.51,No,1.11,0.94,Yes
6432,B787,6.72,5.11,Yes,3.4,7.81,No
6433,A350,4.21,5.08,Yes,7.37,2.4,No
6434,B787,1.78,5.37,Yes,4.91,2.25,No
6435,B737,5.2,5.08,No,6.43,0.27,Yes
6436,A350,2.88,9.21,No,8.64,7.36,Yes
6437,A320,9.16,4.27,Yes,4.75,5.68,Yes
6438,A320,6.3,9.41,No,2.68,7.98,No
6439,A380,5.87,3.92,Yes,2.34,6.91,No
6440,B737,1.15,5.0,No,1.36,9.51,No
6441,A320,4.56,6.88,Yes,1.56,7.31,No
6442,B737,1.66,0.12,Yes,2.45,0.65,No
6443,B737,5.44,9.29,Yes,4.66,1.29,No
6444,A380,0.76,3.0,No,5.58,8.27,No
6445,B737,5.77,9.85,Yes,0.77,2.34,Yes
6446,A350,7.61,8.17,Yes,6.93,0.68,Yes
6447,B737,3.29,8.31,No,0.01,7.33,No
6448,A350,3.53,6.68,Yes,2.8,0.41,Yes
6449,B737,5.25,9.88,No,3.95,9.8,Yes
6450,A350,0.53,8.96,Yes,5.98,4.65,Yes
6451,A350,4.77,2.22,No,9.39,9.22,Yes
6452,A320,6.55,9.59,No,7.69,5.51,No
6453,B737,4.77,7.87,No,5.91,0.12,Yes
6454,A380,8.33,0.02,No,7.01,3.7,Yes
6455,B737,1.19,5.53,Yes,1.11,5.21,Yes
6456,A350,3.72,0.26,No,4.36,4.21,No
6457,B737,4.27,7.73,No,3.88,3.11,Yes
6458,A320,4.97,1.03,No,6.57,4.34,Yes
6459,B737,2.41,6.1,No,6.38,4.14,Yes
6460,B737,7.19,3.3,No,6.3,5.37,Yes
6461,A380,7.18,8.98,Yes,6.77,9.05,No
6462,B737,4.76,6.49,Yes,4.94,3.29,No
6463,A350,5.75,9.2,No,6.99,6.46,Yes
6464,A380,2.21,0.21,No,9.38,9.63,No
6465,B737,5.15,5.49,Yes,2.45,2.99,Yes
6466,A320,8.09,4.37,Yes,7.2,4.19,No
6467,A320,7.17,5.07,Yes,7.48,1.93,No
6468,A350,1.17,9.37,Yes,6.58,3.72,No
6469,A350,4.85,6.09,Yes,2.62,6.58,No
6470,A380,9.73,5.05,Yes,6.78,8.72,Yes
6471,B787,8.45,4.83,Yes,3.63,7.19,No
6472,B787,0.05,5.61,Yes,3.11,3.33,Yes
6473,A350,2.5,3.31,No,6.07,7.06,No
6474,A350,4.16,6.37,Yes,2.74,5.3,No
6475,B787,2.37,0.16,No,9.57,5.15,Yes
6476,B787,1.54,5.69,Yes,1.81,8.52,Yes
6477,B787,0.83,3.77,Yes,2.35,7.47,No
6478,B787,3.56,8.4,No,6.01,0.0,Yes
6479,A380,4.67,7.27,Yes,8.48,8.17,Yes
6480,B787,1.83,8.03,Yes,3.19,9.56,No
6481,A380,6.91,2.02,No,0.13,6.96,Yes
6482,A380,5.89,3.98,Yes,8.17,6.03,Yes
6483,A320,9.51,9.99,No,4.49,0.98,No
6484,A320,1.32,5.68,Yes,8.71,1.58,Yes
6485,A350,4.22,7.53,Yes,1.3,6.87,Yes
6486,B737,3.77,3.51,No,0.15,9.14,No
6487,B787,2.85,4.66,Yes,2.03,2.21,No
6488,A320,1.24,2.61,No,2.01,8.76,No
6489,A320,9.98,6.02,No,9.63,1.59,No
6490,A380,4.58,3.71,Yes,0.46,5.15,No
6491,A350,1.33,0.39,No,7.05,2.89,No
6492,A320,3.83,3.49,No,5.15,2.34,No
6493,B787,9.32,8.94,No,5.16,3.13,Yes
6494,A380,8.99,5.58,Yes,1.49,4.59,Yes
6495,B787,9.53,8.39,No,5.3,5.54,Yes
6496,A380,6.1,7.98,No,9.18,3.08,Yes
6497,B737,2.35,8.43,No,6.83,0.14,Yes
6498,A350,6.82,3.87,Yes,6.19,6.27,Yes
6499,A320,0.17,6.86,Yes,4.3,7.64,Yes
6500,A320,5.58,5.55,Yes,9.77,5.23,Yes
6501,A320,8.5,6.19,Yes,8.17,8.06,Yes
6502,B737,4.02,7.31,Yes,3.3,4.18,No
6503,A350,3.6,7.69,Yes,1.95,4.57,No
6504,A380,3.99,2.69,Yes,9.77,3.81,Yes
6505,A350,4.73,9.03,Yes,8.06,4.02,No
6506,B737,3.68,1.4,Yes,7.17,9.28,Yes
6507,B737,2.1,3.1,Yes,1.33,3.95,Yes
6508,A350,10.0,7.18,Yes,9.56,8.89,Yes
6509,A380,8.71,5.11,Yes,9.35,4.64,No
6510,B737,5.86,6.59,No,3.26,9.55,No
6511,A320,2.86,9.66,No,0.66,8.88,No
6512,A380,2.08,3.53,No,7.91,1.8,Yes
6513,A350,1.25,6.82,Yes,5.55,1.59,No
6514,B737,2.7,0.09,Yes,6.41,3.01,Yes
6515,B737,2.5,0.45,No,9.47,4.6,Yes
6516,A350,5.8,2.99,Yes,5.68,4.46,Yes
6517,A350,3.86,4.84,Yes,8.83,6.57,Yes
6518,B737,5.47,6.75,No,6.13,5.1,No
6519,A380,9.5,9.59,No,4.71,5.33,Yes
6520,A380,1.82,7.96,Yes,2.36,8.47,No
6521,B737,3.5,7.82,Yes,3.81,0.46,No
6522,B737,1.42,2.18,No,7.01,8.83,Yes
6523,A380,4.46,4.48,No,1.58,2.86,Yes
6524,B787,8.2,3.88,Yes,1.27,7.17,No
6525,A320,5.72,9.62,No,5.59,1.99,Yes
6526,B737,1.92,5.24,No,8.03,3.06,No
6527,B787,2.55,2.51,No,4.73,1.58,No
6528,A350,9.04,7.33,Yes,1.13,4.28,No
6529,A350,1.0,6.91,Yes,6.67,3.9,No
6530,A380,0.74,8.51,No,7.94,2.67,Yes
6531,A380,0.52,0.56,No,2.29,9.79,Yes
6532,A380,3.23,2.7,Yes,7.23,2.86,No
6533,A350,9.37,1.4,Yes,0.37,9.35,Yes
6534,A320,4.43,0.6,No,7.33,9.32,No
6535,A320,8.1,5.57,No,2.3,1.92,No
6536,A320,6.51,4.32,Yes,1.37,8.57,No
6537,B737,4.4,0.85,Yes,7.33,4.97,No
6538,B787,1.27,9.35,No,6.31,1.57,Yes
6539,B737,1.73,2.5,No,8.77,7.84,No
6540,A320,2.66,3.46,No,7.12,3.35,Yes
6541,A350,6.48,3.24,No,9.28,9.93,Yes
6542,A380,3.25,7.1,No,1.76,1.01,Yes
6543,A320,4.42,0.28,Yes,8.88,0.13,Yes
6544,A380,2.68,9.32,No,7.36,9.07,Yes
6545,B737,1.09,3.58,No,2.25,1.47,No
6546,A350,2.78,6.1,No,9.68,6.32,Yes
6547,A350,7.27,3.59,No,3.84,3.12,No
6548,A320,4.22,5.32,Yes,7.91,9.05,No
6549,B737,4.76,9.87,No,5.84,5.46,Yes
6550,A350,8.4,7.62,Yes,6.47,9.55,No
6551,B737,2.33,1.59,No,9.06,5.95,Yes
6552,A380,5.02,3.54,No,8.23,8.11,No
6553,A350,4.07,8.07,No,7.56,8.62,Yes
6554,B787,1.39,1.83,Yes,3.82,5.12,Yes
6555,A350,9.99,5.41,Yes,0.42,4.77,Yes
6556,B737,2.19,9.79,No,2.55,1.14,No
6557,A380,0.75,0.15,Yes,5.88,0.36,Yes
6558,A350,7.52,9.76,No,3.29,4.1,Yes
6559,B737,3.27,2.42,No,4.8,2.63,No
6560,A320,9.27,2.43,No,2.89,8.68,No
6561,B787,2.66,2.65,No,0.77,5.13,Yes
6562,B737,4.4,9.46,No,5.92,4.04,Yes
6563,B787,9.96,0.91,Yes,1.37,3.2,Yes
6564,A350,9.03,6.38,Yes,6.73,7.81,No
6565,B737,9.8,6.61,No,6.57,7.26,No
6566,A350,7.64,6.91,No,6.58,4.32,Yes
6567,B737,5.96,0.32,No,9.79,7.33,Yes
6568,B737,1.36,7.85,No,0.75,8.9,No
6569,A380,3.92,1.44,Yes,6.36,4.66,No
6570,A380,6.33,0.54,No,2.76,3.38,No
6571,B737,6.95,2.64,No,9.64,4.94,Yes
6572,B787,3.96,7.91,No,7.31,4.5,No
6573,B737,4.95,3.34,No,5.87,4.21,No
6574,A350,5.37,3.4,Yes,4.06,9.31,No
6575,B787,5.07,9.14,No,3.68,9.48,Yes
6576,A380,6.44,6.77,No,1.39,6.07,No
6577,A350,2.15,0.48,Yes,1.76,2.36,No
6578,A380,5.12,7.45,No,9.64,2.67,No
6579,A320,6.41,7.68,No,0.81,0.74,No
6580,B787,9.81,6.75,Yes,9.26,7.11,Yes
6581,A350,5.98,1.02,Yes,3.17,5.86,Yes
6582,A380,8.38,9.69,Yes,5.6,2.25,No
6583,A380,7.02,0.2,Yes,4.3,6.16,Yes
6584,A320,3.31,6.58,No,2.25,6.33,Yes
6585,B737,9.52,1.88,No,4.19,5.04,Yes
6586,B787,9.76,8.52,No,2.31,4.12,No
