FlightID,AircraftType,FuelPlanned,FuelActual,RouteAdherence,PerformanceRating,GoAround,WeatherConditions,PilotEfficiency,OptimizedOperation
4714,A350,9.72,4.95,3.91,8.7,Yes,Snow,8.95,Yes
4715,A320,6.59,2.67,5.37,6.74,No,Snow,3.92,No
4716,B737,7.46,4.62,4.8,5.26,Yes,Snow,2.54,Yes
4717,A380,6.13,0.94,8.95,4.15,No,Clear,4.33,No
4718,A320,0.55,5.11,0.17,2.98,Yes,Fog,6.2,Yes
4719,B787,4.37,7.11,8.08,8.79,Yes,Clear,2.81,No
4720,B787,2.88,8.59,4.15,6.43,No,Clear,9.34,No
4721,B787,0.74,3.47,0.67,1.02,No,Rain,1.53,Yes
4722,A320,1.2,9.99,6.12,9.47,Yes,Fog,10.0,No
4723,A380,9.54,9.88,9.25,9.7,Yes,Rain,2.54,Yes
4724,B787,9.58,4.49,9.06,0.36,Yes,Thunderstorm,2.65,No
4725,B737,8.56,5.05,3.16,1.47,Yes,Thunderstorm,8.53,Yes
4726,A350,5.5,4.53,4.73,1.62,No,Rain,2.99,Yes
4727,B787,4.33,1.9,3.45,0.19,No,Clear,6.83,Yes
4728,A320,6.22,6.28,0.3,6.86,No,Rain,8.98,No
4729,A320,7.08,9.89,5.03,4.54,No,Snow,0.28,No
4730,B787,4.38,6.01,4.76,8.05,No,Snow,0.85,No
4731,A350,2.12,6.05,0.77,5.5,Yes,Thunderstorm,3.63,Yes
4732,A320,3.66,0.76,9.85,0.53,No,Fog,7.79,Yes
4733,B737,2.3,5.85,7.63,0.82,No,Thunderstorm,7.47,No
4734,B737,3.87,10.0,8.65,1.68,No,Rain,8.77,No
4735,B737,5.94,5.67,0.82,3.3,Yes,Clear,0.37,No
4736,A350,8.23,6.87,1.72,0.81,Yes,Snow,3.44,Yes
4737,A380,3.45,7.16,7.29,7.49,Yes,Thunderstorm,0.31,Yes
4738,B787,3.93,7.44,6.08,3.06,No,Thunderstorm,2.27,No
4739,B737,6.55,9.19,0.28,7.89,Yes,Clear,2.84,Yes
4740,A350,6.17,2.29,0.15,8.56,No,Thunderstorm,3.24,Yes
4741,B787,1.2,5.44,1.0,7.33,Yes,Thunderstorm,9.76,Yes
4742,B737,4.94,2.62,8.61,7.63,Yes,Rain,5.55,Yes
4743,A380,7.99,2.32,7.65,7.66,Yes,Snow,2.96,No
4744,B737,2.95,6.47,2.05,1.44,Yes,Rain,7.26,Yes
4745,B737,0.33,4.25,4.92,0.35,No,Thunderstorm,8.66,Yes
4746,A320,2.25,0.64,9.6,5.38,No,Thunderstorm,8.66,Yes
4747,A380,6.31,5.12,5.97,2.74,No,Rain,0.35,Yes
4748,B787,6.69,5.98,5.94,9.15,Yes,Rain,2.22,Yes
4749,B787,8.44,1.64,7.96,7.7,No,Snow,7.69,No
4750,B787,1.65,9.73,0.68,7.29,No,Thunderstorm,3.34,Yes
4751,A380,1.84,9.98,7.12,9.95,No,Fog,9.32,Yes
4752,B787,9.89,8.62,8.0,6.31,No,Fog,4.32,No
4753,A350,4.24,5.1,5.74,9.15,No,Fog,9.93,No
4754,A320,0.73,3.91,6.26,6.03,No,Rain,2.9,No
4755,A380,1.55,9.56,9.23,0.45,Yes,Rain,6.16,Yes
4756,B737,7.72,2.13,0.2,5.11,No,Thunderstorm,9.56,Yes
4757,A380,0.74,5.43,3.64,6.08,Yes,Thunderstorm,7.56,Yes
4758,A380,2.58,5.73,6.66,6.48,No,Thunderstorm,6.26,Yes
4759,B787,7.3,0.38,3.09,2.7,Yes,Clear,3.63,No
4760,B787,3.35,7.3,6.67,7.37,No,Fog,9.96,No
4761,B787,6.38,8.82,1.75,4.98,No,Fog,4.04,No
4762,A350,5.46,9.34,3.53,8.91,Yes,Snow,8.39,Yes
4763,A380,7.58,3.71,4.71,4.0,No,Rain,4.06,No
4764,B787,2.64,9.59,9.62,0.42,Yes,Clear,8.98,Yes
4765,B787,3.9,0.21,9.27,8.08,No,Thunderstorm,1.92,No
4766,B787,3.79,7.81,3.2,8.63,No,Clear,7.24,Yes
4767,A380,3.72,2.89,7.92,5.7,Yes,Snow,0.89,No
4768,B787,1.12,8.45,1.91,8.62,Yes,Snow,9.94,No
4769,B737,6.98,4.74,7.79,2.07,Yes,Snow,0.8,Yes
4770,A350,5.46,5.62,5.47,3.11,Yes,Rain,5.17,Yes
4771,B737,4.62,8.36,4.68,2.56,Yes,Rain,1.75,Yes
4772,A350,7.18,1.67,5.06,4.41,Yes,Rain,9.28,Yes
4773,B737,3.26,7.57,7.06,2.4,Yes,Snow,5.71,No
4774,B787,5.32,9.6,8.89,0.24,Yes,Rain,1.31,Yes
4775,B787,7.11,7.19,1.15,8.72,Yes,Thunderstorm,6.66,Yes
4776,B737,4.15,5.3,2.48,9.69,Yes,Rain,6.38,Yes
4777,B737,3.22,7.72,9.19,3.62,No,Rain,4.71,Yes
4778,A350,0.05,3.43,9.1,3.11,Yes,Fog,2.73,Yes
4779,B737,0.79,1.09,3.19,5.27,No,Clear,8.59,No
4780,A380,9.54,5.96,7.15,6.64,No,Thunderstorm,1.23,No
4781,A380,8.68,7.54,2.55,5.2,Yes,Clear,6.18,No
4782,A320,0.32,1.11,8.42,0.25,Yes,Fog,7.15,No
4783,A380,1.81,1.57,4.99,7.08,Yes,Rain,2.07,Yes
4784,A320,3.72,1.2,3.17,6.66,No,Snow,3.35,No
4785,A380,2.04,3.47,8.8,9.07,No,Fog,0.34,No
4786,B787,5.49,0.24,2.22,3.92,Yes,Thunderstorm,8.22,No
4787,B787,0.03,4.62,7.86,3.82,Yes,Fog,8.62,Yes
4788,B737,8.31,3.63,6.47,7.74,Yes,Fog,6.84,No
4789,A320,4.51,5.69,4.33,2.46,Yes,Clear,5.77,Yes
4790,B787,1.17,9.61,1.22,2.02,Yes,Snow,5.42,No
4791,B737,6.99,5.23,9.13,8.98,No,Fog,3.46,Yes
4792,A350,0.09,6.49,2.83,7.15,Yes,Snow,8.38,Yes
4793,B737,6.15,1.9,7.41,8.11,Yes,Snow,1.76,No
4794,A380,8.46,6.12,2.32,7.15,No,Fog,5.06,Yes
4795,A350,6.97,5.86,5.14,3.32,No,Thunderstorm,7.59,No
4796,A350,1.94,3.25,2.56,7.09,No,Clear,8.02,No
4797,A320,9.32,1.81,2.17,9.47,No,Fog,7.34,Yes
4798,B787,6.5,2.64,0.09,8.06,No,Snow,0.97,Yes
4799,A350,2.43,8.24,1.51,6.5,No,Thunderstorm,5.59,Yes
4800,A350,4.21,0.94,1.49,6.85,Yes,Snow,7.77,Yes
4801,B737,6.21,6.99,8.12,9.75,No,Rain,8.24,Yes
4802,A350,8.43,5.33,6.23,2.91,Yes,Rain,4.59,No
4803,B787,2.88,8.8,9.96,6.48,No,Clear,3.49,No
4804,B737,0.17,4.71,0.76,7.14,Yes,Rain,1.02,Yes
4805,A350,4.6,3.23,4.86,2.13,No,Fog,0.67,No
4806,B737,3.79,1.23,6.41,5.38,No,Fog,3.59,No
4807,A380,6.31,0.78,5.7,9.68,Yes,Fog,7.92,Yes
4808,B787,3.14,8.38,3.99,7.33,No,Thunderstorm,7.36,Yes
4809,A320,8.42,0.32,9.39,3.04,No,Fog,8.49,Yes
4810,A320,5.72,7.49,0.55,2.11,Yes,Fog,4.08,Yes
4811,A350,7.3,1.65,2.05,3.32,Yes,Rain,7.4,Yes
4812,A350,1.69,3.49,3.6,2.51,No,Thunderstorm,1.04,No
4813,A380,7.27,8.17,5.92,5.76,Yes,Fog,1.07,Yes
4814,A320,7.6,8.32,2.33,0.56,No,Thunderstorm,9.48,Yes
4815,B737,4.19,9.84,4.1,7.62,Yes,Fog,4.65,Yes
4816,B737,8.26,8.56,0.43,1.27,Yes,Thunderstorm,1.79,No
4817,A350,0.43,3.12,5.2,8.0,Yes,Thunderstorm,4.06,Yes
4818,A350,0.5,1.4,7.7,8.12,No,Rain,1.89,No
4819,B787,4.75,0.38,0.62,8.54,No,Snow,3.51,Yes
4820,B737,5.78,8.05,9.79,2.36,No,Fog,4.98,Yes
4821,B787,3.9,3.07,8.3,5.72,No,Thunderstorm,5.73,Yes
4822,A320,9.35,1.79,7.88,8.47,No,Clear,9.42,Yes
4823,B737,5.05,6.19,0.78,0.14,No,Clear,0.63,Yes
4824,A320,4.59,0.5,1.86,9.26,Yes,Fog,7.6,No
4825,A380,7.65,5.12,9.67,4.61,No,Rain,3.45,Yes
4826,A320,8.13,9.31,1.69,4.04,No,Rain,4.53,No
4827,A380,5.37,5.01,4.19,8.85,No,Fog,2.19,Yes
4828,B787,8.39,1.71,9.58,4.23,Yes,Snow,0.19,No
4829,B787,1.48,5.18,6.99,4.78,No,Rain,0.26,Yes
4830,A320,0.6,7.75,2.38,1.05,No,Rain,1.01,Yes
4831,A320,0.95,8.08,5.16,9.83,Yes,Clear,0.33,Yes
4832,A380,6.96,1.32,0.06,0.83,No,Thunderstorm,8.22,No
4833,A380,4.7,1.76,7.9,5.88,Yes,Clear,0.56,Yes
4834,B787,0.17,9.77,4.27,3.31,Yes,Thunderstorm,6.3,No
4835,A350,7.33,1.36,1.9,4.68,No,Fog,4.31,No
4836,A380,6.81,1.56,8.99,5.03,No,Thunderstorm,1.59,Yes
4837,A320,6.7,2.3,0.25,7.83,Yes,Snow,3.9,No
4838,A380,6.58,1.57,7.61,1.02,Yes,Clear,5.94,No
4839,B737,0.98,1.14,7.35,7.63,Yes,Rain,0.45,Yes
4840,B737,8.36,7.08,3.22,9.1,No,Rain,2.13,Yes
4841,A350,2.88,7.09,8.41,6.41,No,Snow,8.06,Yes
4842,A350,2.95,9.59,0.02,6.46,No,Thunderstorm,0.49,No
4843,B737,4.6,1.45,9.9,2.44,No,Snow,0.9,No
4844,A350,2.83,0.4,3.67,0.32,No,Fog,8.68,No
4845,A320,4.59,5.81,0.05,8.65,Yes,Snow,4.31,No
4846,B787,3.89,8.06,3.58,1.3,No,Snow,4.97,Yes
4847,A320,9.33,1.75,3.5,5.88,Yes,Clear,9.19,No
4848,A350,1.88,4.92,4.41,6.29,No,Snow,8.64,Yes
4849,A320,5.93,6.01,3.66,6.83,No,Clear,6.45,Yes
4850,A350,4.28,0.71,2.05,4.32,Yes,Rain,9.72,Yes
4851,B737,7.86,6.73,3.79,4.38,Yes,Rain,0.14,Yes
4852,A350,5.63,5.78,8.16,1.83,No,Clear,8.31,No
4853,B787,1.41,8.85,9.76,6.9,No,Snow,3.76,No
4854,A380,1.99,5.59,7.56,9.82,Yes,Clear,9.09,Yes
4855,A380,0.26,6.31,5.19,9.14,No,Thunderstorm,5.15,Yes
4856,B737,4.57,8.5,5.61,6.62,No,Snow,7.13,Yes
4857,B737,5.2,9.93,9.42,7.6,Yes,Clear,6.11,No
4858,A350,8.82,1.04,0.74,1.8,No,Fog,2.49,Yes
4859,A320,8.87,7.15,7.81,7.22,No,Snow,8.7,No
4860,B737,9.78,4.03,5.13,4.49,Yes,Thunderstorm,0.16,Yes
4861,B737,0.31,5.26,3.52,2.81,Yes,Thunderstorm,5.98,No
4862,B737,1.4,5.22,7.04,2.63,Yes,Fog,7.43,No
4863,B787,6.55,2.09,0.5,6.12,No,Thunderstorm,9.72,Yes
4864,A380,6.95,8.03,0.17,1.9,No,Fog,7.75,No
4865,A320,7.15,4.96,2.26,2.68,Yes,Rain,7.17,No
4866,A350,6.35,9.79,0.47,7.13,Yes,Fog,4.2,No
4867,A380,0.02,6.07,2.2,3.74,Yes,Fog,4.65,Yes
4868,A380,5.9,6.24,9.94,7.59,Yes,Fog,5.92,No
4869,B787,7.24,9.87,1.66,3.38,No,Thunderstorm,7.96,No
4870,A320,8.41,3.35,2.42,0.8,No,Thunderstorm,4.75,No
4871,A350,1.74,1.66,9.44,4.3,No,Thunderstorm,5.25,Yes
4872,B787,6.98,7.63,5.98,6.61,Yes,Fog,0.82,Yes
4873,B787,6.37,8.9,9.92,4.93,No,Thunderstorm,2.77,Yes
4874,A350,2.39,6.97,2.25,0.52,Yes,Fog,9.92,Yes
4875,A350,0.12,6.69,5.61,0.12,Yes,Clear,5.46,No
4876,B737,3.53,1.77,7.28,5.08,No,Thunderstorm,3.52,No
4877,A380,7.47,0.49,9.91,4.77,No,Snow,3.4,No
4878,B737,4.94,4.95,2.16,0.84,No,Rain,6.95,Yes
4879,A380,1.18,3.16,6.68,0.92,Yes,Snow,2.66,Yes
4880,A350,9.89,0.83,1.5,3.2,Yes,Snow,8.63,No
4881,A380,2.36,7.62,1.16,9.92,Yes,Rain,5.76,No
4882,A350,5.75,6.13,7.87,7.48,No,Fog,0.97,Yes
4883,A320,1.84,0.88,9.72,0.15,No,Thunderstorm,9.26,No
4884,A380,5.82,5.4,9.66,6.81,Yes,Fog,0.53,Yes
4885,A350,0.51,8.83,1.18,1.32,No,Rain,2.23,No
4886,A320,0.36,8.81,6.14,3.42,Yes,Clear,2.02,No
4887,B787,8.31,7.17,7.54,5.91,Yes,Clear,0.84,No
4888,B737,5.49,3.03,2.23,1.89,No,Clear,5.96,No
4889,B787,9.09,5.69,2.18,9.69,No,Snow,9.87,No
4890,A320,2.92,6.01,1.61,7.82,No,Fog,0.09,No
4891,A320,2.38,4.98,0.45,8.07,No,Thunderstorm,0.19,Yes
4892,A350,1.91,5.2,9.07,5.59,No,Thunderstorm,0.94,Yes
4893,A350,0.63,4.0,0.97,7.83,Yes,Rain,8.58,Yes
4894,B787,4.73,0.56,1.7,7.61,Yes,Rain,5.03,No
4895,A380,1.55,9.42,7.11,0.69,Yes,Clear,4.1,No
4896,A380,6.16,0.32,9.13,6.04,No,Thunderstorm,4.69,Yes
4897,A380,4.03,3.03,9.58,2.89,Yes,Thunderstorm,1.08,No
4898,A380,0.86,2.49,5.0,7.25,No,Fog,7.21,Yes
4899,A380,1.76,2.65,3.03,0.55,Yes,Snow,6.16,Yes
4900,A380,2.85,1.06,4.52,1.4,No,Clear,4.86,No
4901,A350,3.91,3.63,5.9,4.11,No,Thunderstorm,4.19,Yes
4902,A380,9.22,2.31,2.32,1.24,No,Fog,6.44,Yes
4903,B787,8.58,6.15,8.24,6.72,Yes,Clear,9.64,Yes
4904,B787,9.38,5.36,9.93,2.71,No,Fog,0.72,No
4905,B787,9.37,1.77,4.7,3.06,No,Thunderstorm,1.41,No
4906,A380,1.22,8.36,5.57,4.06,Yes,Fog,7.73,No
4907,B787,4.74,8.51,6.8,8.12,No,Snow,2.28,No
4908,A380,2.29,2.49,8.18,6.27,Yes,Fog,9.19,Yes
4909,B737,7.81,4.37,5.09,9.12,Yes,Thunderstorm,9.48,No
4910,A320,3.66,1.29,3.24,5.01,No,Thunderstorm,9.92,Yes
4911,B787,4.91,7.63,7.92,8.77,Yes,Rain,0.42,No
4912,B787,1.86,5.42,2.33,0.78,No,Rain,9.84,Yes
4913,A380,8.95,4.7,5.85,5.14,Yes,Thunderstorm,0.84,Yes
4914,A320,0.91,9.59,9.84,1.78,No,Clear,2.24,Yes
4915,A380,4.78,8.78,7.51,7.32,Yes,Snow,1.2,No
4916,B787,1.48,3.92,9.8,2.62,Yes,Fog,8.45,Yes
4917,A380,2.12,6.88,4.63,5.58,Yes,Fog,5.74,No
4918,A350,6.21,8.32,7.56,2.35,No,Snow,5.59,No
4919,A380,6.22,6.2,0.36,8.07,Yes,Thunderstorm,4.09,Yes
4920,A380,5.62,3.86,6.8,6.3,Yes,Fog,7.95,Yes
4921,A380,2.69,6.98,7.49,3.95,Yes,Rain,4.19,Yes
4922,A380,6.48,1.45,6.29,7.69,Yes,Fog,5.31,No
4923,A350,1.91,0.34,5.22,5.12,Yes,Rain,0.9,No
4924,A350,7.88,3.44,8.69,5.43,No,Snow,8.62,No
4925,B787,8.57,2.5,3.33,5.88,Yes,Thunderstorm,4.22,Yes
4926,A350,5.72,4.89,8.6,5.22,No,Rain,9.87,No
4927,B737,0.32,7.19,6.59,6.74,No,Fog,5.02,No
4928,B737,1.11,5.7,0.55,4.9,Yes,Thunderstorm,4.58,No
4929,A380,8.0,6.39,9.57,2.96,No,Snow,1.65,No
4930,A350,0.31,5.9,7.43,9.97,No,Fog,3.0,No
4931,B737,0.62,1.72,6.88,0.12,Yes,Rain,2.84,No
4932,B787,7.62,4.31,5.08,8.94,No,Fog,4.57,No
4933,B737,2.94,9.26,4.88,7.59,No,Clear,2.75,No
4934,A350,1.76,7.7,6.17,2.67,No,Rain,7.98,No
4935,A320,8.3,0.06,9.25,9.88,Yes,Thunderstorm,2.22,Yes
4936,A320,5.32,10.0,8.66,0.2,Yes,Thunderstorm,6.51,Yes
4937,A350,0.11,9.25,6.2,8.41,No,Thunderstorm,3.15,No
4938,A380,0.66,4.19,7.95,7.09,No,Rain,4.1,Yes
4939,B787,6.32,5.08,6.03,4.45,Yes,Rain,4.94,No
4940,A350,8.03,5.22,2.93,7.45,Yes,Rain,7.92,No
4941,A320,4.95,0.0,7.28,1.95,Yes,Clear,3.13,No
4942,A320,1.35,0.24,2.13,2.58,No,Thunderstorm,5.28,Yes
4943,A380,0.42,0.24,9.54,7.21,Yes,Thunderstorm,2.17,Yes
4944,A320,9.31,0.79,7.24,4.44,Yes,Clear,0.46,No
4945,A380,2.74,7.05,9.5,6.63,Yes,Thunderstorm,2.0,Yes
4946,B787,6.92,5.12,5.41,9.0,Yes,Fog,1.97,No
4947,B737,8.71,3.03,8.86,7.12,No,Clear,6.52,No
4948,A350,4.04,0.91,8.94,4.9,No,Snow,0.3,No
4949,B737,6.35,6.27,0.16,8.06,Yes,Rain,9.49,No
4950,A320,4.99,1.7,8.91,0.46,No,Clear,7.0,No
4951,A350,3.84,2.92,1.91,1.34,Yes,Thunderstorm,8.68,Yes
4952,A380,3.2,3.76,3.86,8.23,No,Snow,6.3,Yes
4953,B737,7.79,6.33,9.17,4.04,No,Clear,2.38,Yes
4954,A320,3.67,0.21,5.33,1.38,No,Clear,2.47,Yes
4955,A380,2.27,6.66,9.04,3.96,No,Fog,6.94,No
4956,B787,9.14,6.31,0.1,8.95,Yes,Thunderstorm,7.06,No
4957,B787,0.55,0.79,1.14,1.25,No,Fog,1.87,No
4958,B787,0.64,2.77,9.16,2.03,No,Thunderstorm,0.05,Yes
4959,B737,0.9,3.7,7.22,0.59,Yes,Rain,5.79,Yes
4960,A320,1.72,6.74,2.07,1.2,No,Fog,6.31,Yes
4961,B787,0.23,8.04,2.79,7.65,Yes,Thunderstorm,4.47,No
4962,B787,7.1,4.05,7.49,3.76,Yes,Thunderstorm,7.37,No
4963,B787,1.68,8.3,3.88,5.6,Yes,Thunderstorm,5.51,No
4964,B787,9.01,1.68,0.64,3.56,Yes,Snow,9.4,No
4965,A380,0.88,9.6,0.86,9.45,No,Fog,8.46,Yes
4966,A350,4.81,0.76,3.03,7.1,Yes,Fog,7.84,Yes
4967,A320,9.23,9.81,7.97,8.14,No,Thunderstorm,2.46,No
4968,A350,4.14,0.86,5.3,5.86,Yes,Snow,4.98,Yes
4969,A380,2.25,2.26,4.11,1.48,Yes,Snow,1.8,No
4970,A320,1.6,3.14,5.13,5.26,No,Rain,2.95,No
4971,A350,3.56,6.97,4.56,5.57,Yes,Fog,4.46,Yes
4972,A380,0.22,2.54,5.3,4.74,No,Clear,5.89,No
4973,B737,7.74,3.8,6.48,0.25,No,Rain,2.4,No
4974,A380,0.85,8.34,2.81,2.72,No,Snow,6.56,Yes
4975,A380,2.79,3.08,5.31,3.73,No,Rain,1.56,Yes
4976,B787,3.3,0.48,2.79,8.33,Yes,Clear,4.71,No
4977,A350,9.57,5.48,0.47,9.03,No,Thunderstorm,4.01,Yes
4978,B737,7.95,2.92,0.91,7.04,Yes,Rain,8.81,No
4979,A380,1.06,9.49,9.91,8.86,No,Clear,2.86,Yes
4980,B787,8.5,9.33,8.17,4.44,No,Rain,4.25,No
4981,B787,6.24,6.19,0.55,1.9,Yes,Snow,1.06,Yes
4982,A350,5.73,7.41,5.42,0.52,Yes,Clear,1.16,No
4983,A380,7.63,4.19,8.77,5.73,Yes,Clear,2.93,Yes
4984,A380,1.96,8.86,6.98,1.89,No,Clear,2.63,Yes
4985,A320,5.26,8.99,0.39,3.09,No,Snow,3.13,Yes
4986,B737,2.33,5.93,4.73,0.76,No,Fog,0.45,Yes
4987,A350,9.69,9.12,0.41,8.87,Yes,Fog,3.81,Yes
4988,B787,8.42,4.84,9.79,3.01,No,Clear,6.4,No
4989,A320,9.27,5.83,9.41,8.51,Yes,Thunderstorm,5.85,Yes
4990,A320,3.28,5.75,2.31,7.2,Yes,Fog,5.12,Yes
4991,A380,5.13,8.97,4.4,2.27,No,Thunderstorm,9.34,No
4992,A320,9.42,3.08,7.48,7.12,Yes,Snow,3.7,Yes
4993,A380,2.95,6.03,0.21,5.92,No,Snow,9.5,Yes
4994,B787,5.31,6.06,6.43,0.77,Yes,Snow,5.26,No
4995,B737,8.4,2.2,3.17,1.54,Yes,Snow,2.26,Yes
4996,B737,8.35,2.1,2.5,8.38,No,Clear,3.93,No
4997,B737,7.82,7.53,2.51,1.04,No,Rain,8.19,Yes
4998,B787,6.13,0.89,0.02,2.87,Yes,Thunderstorm,7.35,Yes
4999,A350,2.49,4.87,0.21,3.93,Yes,Snow,0.7,Yes
5000,B787,4.95,3.32,3.78,1.17,No,Fog,0.05,Yes
5001,A350,2.78,6.93,0.22,1.2,Yes,Clear,0.53,No
5002,A380,0.99,3.91,2.24,5.17,No,Fog,2.47,No
5003,A350,0.79,4.75,8.67,0.21,Yes,Thunderstorm,7.43,No
5004,A350,6.78,7.26,2.19,9.22,No,Snow,9.14,No
5005,A350,9.69,5.65,0.73,9.11,Yes,Fog,7.71,Yes
5006,B787,6.17,2.77,6.62,7.34,Yes,Rain,6.15,No
5007,A350,9.21,3.56,4.61,5.24,Yes,Clear,4.44,No
5008,A320,8.77,7.5,2.72,5.66,No,Clear,2.84,No
5009,A350,7.81,7.64,5.01,6.0,No,Clear,4.52,No
5010,A320,3.25,6.59,4.06,0.38,Yes,Fog,9.48,Yes
5011,A350,1.51,1.93,1.85,3.51,No,Rain,4.66,No
5012,B737,9.9,0.87,0.26,1.24,No,Thunderstorm,0.05,Yes
5013,A350,2.72,0.42,9.42,0.35,No,Thunderstorm,7.96,No
5014,B737,1.14,7.56,7.91,4.46,No,Rain,5.07,Yes
5015,B787,0.21,7.78,6.55,1.91,No,Rain,8.0,Yes
5016,A380,5.44,5.04,7.24,5.83,No,Rain,7.48,No
5017,A320,6.27,3.21,0.42,3.74,Yes,Thunderstorm,5.26,Yes
5018,A350,8.67,7.99,8.41,8.08,No,Fog,7.15,No
5019,A320,0.21,6.99,1.92,7.8,No,Clear,0.86,No
5020,A350,0.77,5.23,4.83,8.79,Yes,Thunderstorm,3.58,No
5021,B737,2.5,9.86,3.84,2.98,Yes,Fog,0.22,Yes
5022,B787,2.41,8.39,4.0,2.84,Yes,Fog,1.33,No
5023,B737,2.44,1.86,8.09,8.18,Yes,Snow,2.34,Yes
5024,A350,4.56,2.48,2.45,1.28,No,Fog,6.73,Yes
5025,A320,7.64,9.41,6.28,7.03,No,Fog,8.98,Yes
5026,A320,5.62,8.16,8.57,7.59,No,Snow,6.67,No
5027,B737,6.78,0.17,6.5,1.39,Yes,Snow,7.9,Yes
5028,A350,7.34,2.77,4.74,2.15,No,Clear,7.57,No
5029,A350,8.81,8.37,6.21,4.84,Yes,Clear,4.12,No
5030,A350,5.12,1.75,0.43,9.87,Yes,Rain,5.28,Yes
5031,A350,1.47,6.23,1.26,4.97,No,Rain,9.36,No
5032,A350,2.59,3.65,5.06,0.32,No,Clear,8.28,No
5033,B737,5.45,4.79,0.86,4.79,Yes,Rain,6.61,No
5034,A350,8.0,4.52,5.6,4.23,No,Fog,9.09,No
5035,B787,2.16,3.96,1.99,6.85,No,Clear,7.57,Yes
5036,B787,5.24,2.14,4.23,4.93,No,Thunderstorm,2.52,No
5037,A380,0.36,8.98,3.18,4.24,Yes,Thunderstorm,4.94,No
5038,A380,2.53,7.55,5.74,2.9,Yes,Thunderstorm,9.62,Yes
5039,A320,9.01,9.72,4.56,6.0,No,Rain,3.46,Yes
5040,B787,2.16,0.33,2.87,6.82,No,Snow,4.44,No
5041,B787,6.93,8.12,0.9,4.6,No,Snow,6.32,Yes
5042,B787,5.37,2.8,5.18,7.69,No,Snow,2.96,Yes
5043,A350,5.69,4.48,1.31,1.09,No,Thunderstorm,9.36,Yes
5044,B737,0.78,5.69,7.31,1.5,No,Fog,8.32,Yes
5045,B787,3.06,7.95,5.4,2.11,Yes,Fog,1.48,No
5046,B737,8.43,5.19,7.26,7.59,Yes,Thunderstorm,7.62,No
5047,A380,4.87,1.02,3.19,0.76,Yes,Thunderstorm,8.21,No
5048,B737,6.84,0.54,6.37,7.43,Yes,Snow,5.3,No
5049,A320,2.61,0.43,6.85,3.82,No,Rain,8.92,No
5050,A320,0.43,4.32,9.36,6.08,Yes,Rain,6.96,Yes
5051,A320,8.53,8.59,9.94,8.81,No,Thunderstorm,4.14,Yes
5052,B737,3.58,3.13,8.04,8.55,No,Fog,7.05,No
5053,A380,3.3,4.25,9.11,9.0,Yes,Rain,3.74,Yes
5054,A320,1.0,1.27,1.29,5.44,No,Thunderstorm,9.59,Yes
5055,A380,5.92,1.09,3.76,0.33,Yes,Fog,0.91,No
5056,B737,3.98,4.16,5.98,0.08,Yes,Snow,5.13,No
5057,B787,0.83,4.77,6.18,8.35,Yes,Rain,5.94,No
5058,A320,5.8,7.34,5.65,6.55,Yes,Rain,8.06,No
5059,A350,0.44,4.73,0.9,6.47,Yes,Fog,7.64,Yes
5060,A350,7.58,3.01,3.52,0.16,Yes,Fog,4.63,Yes
5061,A380,3.46,1.22,9.39,5.29,Yes,Snow,9.38,Yes
5062,A320,9.51,6.06,1.02,3.61,Yes,Clear,8.09,Yes
5063,A380,4.92,6.12,2.31,0.72,No,Fog,8.7,No
5064,B737,5.96,9.44,1.24,5.74,Yes,Clear,4.25,Yes
5065,B737,8.53,0.35,4.13,9.18,Yes,Rain,7.84,Yes
5066,A320,6.13,5.06,5.61,9.63,Yes,Fog,1.21,No
5067,B737,4.34,3.95,0.82,2.73,No,Thunderstorm,1.57,Yes
5068,A320,2.76,5.83,1.44,6.05,No,Fog,3.23,No
5069,A350,2.01,7.54,6.49,8.38,No,Rain,7.58,No
5070,A380,1.11,8.22,9.15,1.66,No,Snow,7.78,Yes
5071,A380,7.4,2.04,6.34,5.38,Yes,Fog,8.94,No
5072,A350,7.79,0.81,4.45,9.03,No,Fog,3.27,Yes
5073,A350,0.65,0.96,5.4,3.27,No,Rain,1.72,No
5074,B787,8.85,8.58,2.39,3.6,No,Fog,4.24,Yes
5075,A380,6.19,9.0,9.65,6.07,Yes,Snow,2.99,Yes
5076,B737,1.07,4.55,3.9,9.09,No,Clear,9.48,Yes
5077,A320,3.41,8.27,4.71,8.06,No,Clear,2.97,Yes
5078,A320,7.31,5.31,0.84,9.4,No,Fog,8.69,Yes
5079,A320,1.27,4.04,5.65,7.65,No,Thunderstorm,3.48,Yes
5080,A320,9.22,7.84,0.61,1.91,Yes,Thunderstorm,5.29,Yes
5081,A350,5.05,0.88,6.81,5.79,Yes,Clear,8.02,Yes
5082,A380,5.27,3.14,3.33,7.77,No,Rain,0.74,No
5083,A350,9.55,7.16,2.25,3.59,Yes,Fog,0.05,No
5084,B787,3.11,5.1,8.61,0.87,No,Snow,4.29,Yes
5085,A320,7.77,0.1,6.54,3.4,No,Rain,6.14,No
5086,A320,7.56,9.88,6.89,6.53,Yes,Clear,6.26,No
5087,B787,2.3,5.76,0.76,0.61,No,Fog,4.45,No
5088,B787,7.37,9.55,8.95,3.96,Yes,Rain,1.84,No
5089,A350,8.11,7.55,0.23,4.66,No,Thunderstorm,2.75,Yes
5090,A350,4.03,3.66,4.29,0.33,No,Rain,7.59,No
